unclejoey|1327452066|37.777354960459|-122.39819401574
danny|1327452794|37.777461126302|-122.39821811148
danny|1327453720|37.777070411564|-122.39799800085
unclejoey|1327453748|37.777589356012|-122.39890326634
unclejoey|1327454088|37.779569300611|-122.4025049626
unclejoey|1327454386|37.790880394429|-122.38996613812
unclejoey|1327454687|37.795511426748|-122.39723078708
danny|1327454892|37.777384501769|-122.39806554432
unclejoey|1327455323|37.800010196521|-122.39815980705
danny|1327455396|37.775860202933|-122.39342024506
dj|1327455405|38.915217178801|-77.046507328509
unclejoey|1327455623|37.805813612006|-122.41227884236
unclejoey|1327455927|37.8010438658|-122.43635613239
danny|1327455972|37.774910474643|-122.39387600638
unclejoey|1327456485|37.801383281988|-122.4373637986
unclejoey|1327457044|37.804201470016|-122.44542214136
unclejoey|1327457604|37.80440679354|-122.44573632446
danny|1327460952|37.775009608|-122.3937831964
unclejoey|1327461968|37.804947934753|-122.44513089621
unclejoey|1327462137|37.804344946717|-122.44558408997
dj|1327462687|38.911345133476|-77.048627651511
unclejoey|1327463036|37.80468867741|-122.44565266637
unclejoey|1327464057|37.804281423641|-122.44549929503
danny|1327464231|37.7754994504|-122.39428343
danny|1327464521|37.775247739096|-122.39400700648
unclejoey|1327464544|37.80451464238|-122.44495367189
unclejoey|1327464648|37.804145367501|-122.44543402208
danny|1327464781|37.774917420128|-122.39377735938
unclejoey|1327464952|37.804468953949|-122.44559839026
danny|1327469464|37.775660331759|-122.39375294657
danny|1327469596|37.776276600924|-122.3937845247
danny|1327469961|37.776638143846|-122.39421251617
danny|1327470092|37.776603454003|-122.39464821555
dj|1327470157|38.911345133476|-77.048627651511
danny|1327470588|37.775217185535|-122.39379189696
unclejoey|1327470915|37.805388516064|-122.44566495064
unclejoey|1327471476|37.804281923958|-122.44547785224
dj|1327472869|38.910310469063|-77.048668051433
danny|1327473118|37.774901555022|-122.39393826368
dj|1327473446|38.910510953019|-77.046212663326
dj|1327474592|38.910218870676|-77.046586102546
dj|1327475162|38.910372891447|-77.047023797908
unclejoey|1327475424|37.804881000196|-122.44555783877
unclejoey|1327475984|37.80448720561|-122.44554802696
danny|1327480325|37.775150442744|-122.39388939721
danny|1327487609|37.775128145018|-122.39394947556
danny|1327494896|37.775144503526|-122.39392285329
danny|1327502184|37.775045918869|-122.39382991144
danny|1327503395|37.774844819899|-122.3932808762
danny|1327507102|37.775100143842|-122.39390075502
unclejoey|1327508545|37.805032341845|-122.4473888771
unclejoey|1327508691|37.802619553789|-122.43786590308
unclejoey|1327508802|37.803142230267|-122.43275538847
unclejoey|1327509005|37.804679014513|-122.42052179895
dj|1327509160|38.916286792762|-77.046143677745
unclejoey|1327509316|37.803702812455|-122.40165954972
unclejoey|1327509634|37.798978173298|-122.39855906021
dj|1327509676|38.911868098697|-77.048238534735
danny|1327509908|37.77529731502|-122.39434994628
unclejoey|1327509936|37.794311350737|-122.39377097142
dj|1327510139|38.910198710472|-77.046906357661
unclejoey|1327510245|37.778946672177|-122.3959288697
danny|1327510468|37.775092621734|-122.39388405635
unclejoey|1327510803|37.77740109933|-122.39810009899
danny|1327511189|37.776345204338|-122.39410829254
danny|1327511308|37.776724940392|-122.39490074434
danny|1327511514|37.778520375827|-122.39663685037
danny|1327511595|37.778270059061|-122.39783935281
danny|1327512169|37.777291986502|-122.39804666608
dj|1327512427|38.90940679192|-77.044800564184
dj|1327512636|38.908995518981|-77.043657749831
dj|1327513177|38.910049082053|-77.038512789521
dj|1327513737|38.910446153368|-77.038498660079
danny|1327514095|37.776982190833|-122.39828849452
danny|1327514173|37.776039095793|-122.39803662604
unclejoey|1327514206|37.778773103341|-122.39639902001
danny|1327514325|37.776618116456|-122.39818300703
unclejoey|1327514759|37.779519551671|-122.39515349292
danny|1327514847|37.776860110335|-122.39783933007
dj|1327514873|38.910089423164|-77.038586790379
unclejoey|1327515102|37.779481500406|-122.39488394729
dj|1327515432|38.91062989637|-77.038545445098
danny|1327515652|37.776585253828|-122.3976047876
dj|1327516004|38.910187940832|-77.038592783456
dj|1327516573|38.909971164415|-77.038206672009
dj|1327517139|38.910464847354|-77.038444503286
dj|1327518206|38.909434639378|-77.041097817646
dj|1327518486|38.910097597972|-77.043746765685
dj|1327519050|38.914568166224|-77.045961619917
unclejoey|1327519615|37.778027820092|-122.39681139203
unclejoey|1327520178|37.777575076946|-122.3982377055
danny|1327520371|37.776442047853|-122.39834808129
danny|1327520990|37.776598625295|-122.39874137726
danny|1327521247|37.776786785834|-122.39764014079
danny|1327521822|37.777245581498|-122.39817133817
unclejoey|1327523045|37.777174848956|-122.39828147862
unclejoey|1327523327|37.777470073254|-122.39812405563
unclejoey|1327524537|37.777710070553|-122.39725688698
unclejoey|1327524659|37.777512683761|-122.3954311091
unclejoey|1327524712|37.777225110308|-122.39495444074
danny|1327525517|37.777136006418|-122.39768753617
danny|1327525557|37.777455024823|-122.39809607246
unclejoey|1327527457|37.777667662634|-122.39590915956
unclejoey|1327527619|37.777606125826|-122.39741354636
unclejoey|1327527649|37.777145040472|-122.39771195115
unclejoey|1327528220|37.777321955235|-122.39810782709
danny|1327529504|37.777411054261|-122.39766418019
danny|1327529604|37.778024284149|-122.39644971044
danny|1327529771|37.777008166818|-122.39486144532
danny|1327529920|37.776287452094|-122.39428432317
danny|1327530009|37.775913509433|-122.3951200125
danny|1327530170|37.775002460241|-122.39383507465
danny|1327531670|37.775878172162|-122.39349357444
danny|1327532347|37.778535920684|-122.39661717956
danny|1327532913|37.777411288371|-122.39829995945
dj|1327533995|38.914607540345|-77.045992549987
dj|1327534667|38.90933976757|-77.046997190142
dj|1327535230|38.909622665903|-77.047289997445
unclejoey|1327535983|37.777211114302|-122.39806198724
dj|1327536741|38.911869965024|-77.052071930668
dj|1327537505|38.960543047141|-77.041014064263
dj|1327537819|38.984932042067|-77.047218021455
dj|1327538122|38.999200579903|-77.069540290837
dj|1327538419|39.005138654368|-77.070665525334
danny|1327538801|37.777182649401|-122.39800178616
danny|1327539371|37.777530708984|-122.39820800908
danny|1327540085|37.777200314095|-122.39825189816
unclejoey|1327540483|37.777528635901|-122.39820508147
danny|1327540653|37.777535628435|-122.39827817352
dj|1327541267|39.005481436445|-77.070546718921
dj|1327541836|39.00474607042|-77.07107888724
dj|1327542978|39.005175429568|-77.07080335878
dj|1327543546|39.004719098028|-77.07080266188
danny|1327543934|37.777272869867|-122.39802438479
dj|1327544117|39.005145463289|-77.07078676434
dj|1327544683|39.004544299159|-77.071073914356
dj|1327545250|39.005022826313|-77.070777635255
unclejoey|1327546194|37.777159433003|-122.39827866125
danny|1327547830|37.778126159544|-122.39693694656
dj|1327548088|39.00534192539|-77.070466409608
unclejoey|1327548470|37.777472925749|-122.3982128623
dj|1327548654|39.004969973|-77.070952034203
unclejoey|1327549412|37.783754572473|-122.39885379637
unclejoey|1327549703|37.787600290721|-122.4003376504
unclejoey|1327549737|37.78989742418|-122.39755846573
unclejoey|1327549931|37.794272751613|-122.39297785761
unclejoey|1327549998|37.796524031015|-122.39522298058
unclejoey|1327550301|37.793303567525|-122.40266031179
dj|1327550358|39.005416272276|-77.070829193163
dj|1327550449|39.004924882192|-77.070747224226
unclejoey|1327550603|37.791562973178|-122.4197929816
danny|1327550699|37.775764558853|-122.39446077511
unclejoey|1327550905|37.8010420326|-122.42621299895
danny|1327550962|37.774999029743|-122.3938994781
dj|1327551016|39.004276988889|-77.071708966663
unclejoey|1327551203|37.800121022204|-122.44196400098
dj|1327551590|39.00505255987|-77.071117979945
unclejoey|1327551763|37.800610532602|-122.4383684276
unclejoey|1327552575|37.800448162167|-122.43802709542
danny|1327553890|37.774683704608|-122.39383452427
dj|1327554406|39.005270203073|-77.070485321948
dj|1327554976|39.005162181166|-77.070892808547
dj|1327557250|39.005472142192|-77.071511551522
dj|1327557811|39.005052922365|-77.070962667755
unclejoey|1327558075|37.800452551654|-122.44006922474
danny|1327558731|37.774929519403|-122.39465685509
dj|1327558941|39.005160408338|-77.071506565053
dj|1327559507|39.004836981237|-77.070902757408
dj|1327561769|39.005198578467|-77.071198632842
danny|1327563753|37.775039243634|-122.39387616641
unclejoey|1327564394|37.804023515913|-122.44730461311
dj|1327564580|39.004873087993|-77.071066736804
unclejoey|1327564954|37.804257483095|-122.44556076242
unclejoey|1327566895|37.804579353827|-122.44552439747
dj|1327568545|39.005235645908|-77.071230372043
danny|1327571060|37.774966593058|-122.39386247609
unclejoey|1327574018|37.804255282222|-122.44548674556
dj|1327574223|39.004904968594|-77.071016068022
unclejoey|1327575192|37.8043273525|-122.44550900167
dj|1327583352|39.004931774871|-77.071080554171
dj|1327583927|39.005249866133|-77.07122760639
dj|1327585069|39.004874971434|-77.0708542831
dj|1327586735|39.00527447|-77.071291785
danny|1327590400|37.775097153253|-122.39381967803
danny|1327594528|37.775429985778|-122.39361214078
danny|1327594876|37.77486969599|-122.3935589715
danny|1327595787|37.775110958983|-122.39392109244
danny|1327596404|37.775979924197|-122.39384598212
danny|1327596500|37.775388146946|-122.39412441054
danny|1327596584|37.776589472468|-122.39432018279
unclejoey|1327599474|37.804676421225|-122.44575872022
unclejoey|1327599840|37.80423789919|-122.44550373907
dj|1327600088|39.004897919488|-77.070652588886
danny|1327600608|37.774809452237|-122.39382668532
dj|1327600649|39.004925851804|-77.071093544127
danny|1327600754|37.775845930937|-122.39374299774
danny|1327601238|37.776581953204|-122.39427418116
unclejoey|1327601408|37.800047889054|-122.44462953842
danny|1327601447|37.778335976429|-122.39657553798
danny|1327601736|37.777391471659|-122.39869739014
unclejoey|1327602011|37.778497187772|-122.40570964726
danny|1327602303|37.777442369373|-122.3982596157
unclejoey|1327602309|37.777130041439|-122.39885353825
unclejoey|1327602370|37.77768059172|-122.39906954767
unclejoey|1327602929|37.777453345293|-122.39823047416
unclejoey|1327604608|37.778713328889|-122.39674533615
unclejoey|1327605170|37.777395350508|-122.3981836859
dj|1327605745|39.005247032773|-77.069194669896
dj|1327606305|39.005992233317|-77.068504865831
dj|1327606865|39.005030715131|-77.066776640212
dj|1327607427|39.004708188023|-77.067855879678
dj|1327607994|39.003141398993|-77.068796518365
dj|1327608549|39.003878963571|-77.070557585506
unclejoey|1327609096|37.779368630674|-122.39781698305
dj|1327609111|39.005358331878|-77.071615715118
unclejoey|1327609272|37.781777457937|-122.40043382016
unclejoey|1327609528|37.783746750932|-122.39920373393
unclejoey|1327609657|37.785039156769|-122.40083874857
dj|1327609679|39.004767356558|-77.070698363231
unclejoey|1327609750|37.786078136305|-122.39965123335
unclejoey|1327609853|37.786705529914|-122.39963232325
danny|1327610011|37.777211959013|-122.39818606498
unclejoey|1327610417|37.787367770621|-122.40026084753
danny|1327610997|37.777623073687|-122.39741080296
danny|1327611046|37.777988259061|-122.39709688591
danny|1327611112|37.77838904932|-122.39662147582
danny|1327611430|37.77742940407|-122.39546226316
danny|1327611597|37.777277961651|-122.39503119612
danny|1327611744|37.77736705033|-122.3951436704
dj|1327613102|39.005099982916|-77.070745266233
dj|1327613669|39.004408467644|-77.071456869269
dj|1327614240|39.004712208594|-77.070719197191
unclejoey|1327614374|37.786193560526|-122.39905359802
unclejoey|1327614786|37.781790383016|-122.39640018288
dj|1327614815|39.005140744426|-77.071172067217
unclejoey|1327614856|37.781094406952|-122.3955969924
danny|1327615155|37.777028340014|-122.39499854804
unclejoey|1327615212|37.777294449643|-122.39757592884
danny|1327615386|37.775158159932|-122.39472949683
danny|1327615682|37.776140163606|-122.39433181514
unclejoey|1327615779|37.776905209977|-122.39857148521
unclejoey|1327616335|37.777362902|-122.39808589103
danny|1327616583|37.774857903618|-122.39373150317
danny|1327616778|37.776388694291|-122.39435809192
unclejoey|1327616896|37.776877035055|-122.3985704529
danny|1327616933|37.77814324899|-122.39639944196
unclejoey|1327617023|37.777411566054|-122.39820437336
unclejoey|1327617125|37.777238822304|-122.39833206073
unclejoey|1327617171|37.777160035121|-122.3982775616
danny|1327617196|37.777201573178|-122.39820378583
unclejoey|1327618283|37.777494206915|-122.39819253115
unclejoey|1327618826|37.777147764129|-122.39834957744
unclejoey|1327619392|37.777294449643|-122.39757592884
unclejoey|1327619492|37.777631697391|-122.39736119365
unclejoey|1327619909|37.779702163231|-122.39528388864
unclejoey|1327620086|37.779313751619|-122.39528002031
dj|1327620540|39.004788763066|-77.070807804986
dj|1327621111|39.004858708995|-77.071331999239
dj|1327621689|39.005153670198|-77.071161881533
dj|1327622261|39.010116194951|-77.09164092095
dj|1327622571|39.03129408872|-77.10530024171
unclejoey|1327622876|37.777294304641|-122.39819191192
dj|1327622901|39.046989495464|-77.113064063548
dj|1327623465|39.04790360891|-77.114100840779
danny|1327624890|37.77737211186|-122.39816463146
unclejoey|1327627122|37.777223200362|-122.39823659032
dj|1327629422|39.035033578793|-77.107149628335
danny|1327629813|37.777470149728|-122.3976733629
danny|1327629838|37.777743718396|-122.3972140425
dj|1327629942|39.010211562823|-77.074507293095
danny|1327630088|37.776526289976|-122.39434712439
danny|1327630139|37.77583547445|-122.39410805584
dj|1327630324|39.004942226379|-77.071093961905
danny|1327630340|37.774907940853|-122.39438034654
unclejoey|1327630533|37.777461157091|-122.39809896259
danny|1327630627|37.774973915557|-122.39394124215
dj|1327631460|39.004368341717|-77.070557079424
unclejoey|1327631539|37.777138345136|-122.39836118245
danny|1327632052|37.774756851409|-122.39347279286
danny|1327632397|37.774894369131|-122.39385043352
dj|1327632591|39.005131519543|-77.07117645846
danny|1327632595|37.776167912924|-122.39375745703
danny|1327632711|37.776295203316|-122.3946358452
danny|1327632787|37.776578950162|-122.39488525167
danny|1327632824|37.776148073627|-122.39492823104
unclejoey|1327633062|37.777616721495|-122.39854316986
danny|1327633072|37.774298657994|-122.39750214747
danny|1327633111|37.7728599109|-122.39944789444
dj|1327633161|39.00521812617|-77.070619737065
danny|1327633259|37.765721729688|-122.39401569267
unclejoey|1327633279|37.777383127745|-122.39966884877
danny|1327633369|37.72776643979|-122.39654572137
danny|1327633513|37.685557731532|-122.397395238
danny|1327633594|37.665851675745|-122.39543304388
unclejoey|1327633601|37.784304908598|-122.39511078835
dj|1327633736|39.005146106526|-77.07116667164
unclejoey|1327633926|37.79347075659|-122.39660333989
danny|1327633935|37.616126612458|-122.4023076303
danny|1327633972|37.608573122499|-122.39574299052
danny|1327634009|37.603578800789|-122.38999160746
danny|1327634059|37.600711409857|-122.38740882065
danny|1327634125|37.59849351376|-122.38539321327
unclejoey|1327634230|37.798344770476|-122.40734118624
danny|1327634291|37.591593024874|-122.3726101785
unclejoey|1327634530|37.802641119934|-122.41323972253
danny|1327634579|37.538120013471|-122.29770570401
unclejoey|1327634800|37.803338060856|-122.41481118074
dj|1327634879|39.004786646781|-77.071586286766
danny|1327634891|37.486586728458|-122.23262087632
danny|1327635332|37.454270186857|-122.18232924382
unclejoey|1327635367|37.802507419689|-122.41176242876
dj|1327635453|39.005241721637|-77.071234372386
danny|1327635538|37.453349309549|-122.18014374363
unclejoey|1327635632|37.805509933386|-122.41770882061
unclejoey|1327635729|37.804767808752|-122.41724091215
danny|1327635989|37.407488902987|-122.10747328684
dj|1327636024|39.004480719209|-77.07066283278
danny|1327636181|37.394047138566|-122.07572237575
unclejoey|1327636306|37.802784381342|-122.41394325135
danny|1327636487|37.379076289916|-122.03171820223
dj|1327636587|39.005123655639|-77.071222252488
danny|1327636781|37.370555697065|-121.99595136682
danny|1327636956|37.363739278945|-121.96069916246
danny|1327637049|37.353718335932|-121.93704288059
danny|1327637389|37.35220739512|-121.93686737285
unclejoey|1327637442|37.802821301982|-122.41435013956
danny|1327637543|37.352311434851|-121.9363398649
danny|1327637601|37.352264307118|-121.9368390901
danny|1327637646|37.352260651498|-121.93636143946
danny|1327637852|37.351941470768|-121.93672997406
danny|1327638419|37.352448464619|-121.9364647866
dj|1327638861|39.004718464298|-77.070827185496
danny|1327638886|37.345246582263|-121.9316621525
danny|1327639996|37.345508772903|-121.93190088973
dj|1327640567|39.005200866893|-77.071197063731
dj|1327641137|39.004922800139|-77.070982519479
danny|1327641495|37.344932511385|-121.93224925187
dj|1327642265|39.005222504858|-77.071224828817
danny|1327642618|37.345494198515|-121.93197303117
danny|1327643754|37.34535834317|-121.93239206697
danny|1327643976|37.345402739558|-121.93196443678
unclejoey|1327644071|37.805720233799|-122.4174587095
unclejoey|1327644481|37.803860258053|-122.40185626444
unclejoey|1327644784|37.782586300232|-122.38853697133
unclejoey|1327644956|37.776601064677|-122.39402390863
unclejoey|1327645085|37.773926860045|-122.39576131869
unclejoey|1327645395|37.770761595469|-122.40000209613
dj|1327645675|39.004853860077|-77.0711575121
unclejoey|1327645700|37.779755385463|-122.4220551744
danny|1327645786|37.351197073895|-121.93649546963
danny|1327645932|37.35350835889|-121.93664901952
danny|1327645982|37.353055238248|-121.93689544335
unclejoey|1327646005|37.79994160635|-122.43638094507
danny|1327646119|37.352882471461|-121.93728317624
danny|1327646175|37.353488753891|-121.93678815201
danny|1327646271|37.353087330442|-121.93734653433
unclejoey|1327646308|37.804575516253|-122.44434110785
danny|1327646707|37.371149726053|-122.00416370068
dj|1327646817|39.005195389961|-77.0711046119
danny|1327646828|37.377985525953|-122.029955819
unclejoey|1327646871|37.804536805084|-122.44377458043
danny|1327647011|37.385854213701|-122.05280913385
danny|1327647322|37.40661083234|-122.10645228169
unclejoey|1327647426|37.804449827059|-122.44548925634
danny|1327647754|37.441260378248|-122.15981528358
danny|1327647859|37.443626607514|-122.16484115296
danny|1327647894|37.445491523991|-122.16786380093
danny|1327648235|37.483744649029|-122.22830446093
danny|1327648641|37.519163077106|-122.27391558706
danny|1327648941|37.539387323744|-122.29936855932
danny|1327649259|37.567629019354|-122.32395367632
danny|1327649533|37.569325026847|-122.325129829
danny|1327649574|37.590989117102|-122.37087761128
danny|1327649886|37.617908420559|-122.40404420911
danny|1327650286|37.666359257763|-122.39433742538
danny|1327650936|37.764685837215|-122.39386424797
danny|1327651272|37.771573729877|-122.40008083662
danny|1327651622|37.775206744512|-122.39670234374
danny|1327651851|37.776481830856|-122.39452701503
danny|1327652864|37.774715924122|-122.39372463751
dj|1327653606|39.005338387085|-77.070722035461
dj|1327654175|39.00523518052|-77.071477250335
danny|1327654710|37.775038184551|-122.39377049653
unclejoey|1327654994|37.80426004|-122.44548517833
dj|1327659300|39.005099207633|-77.070913523316
dj|1327662714|39.004802604821|-77.070601545437
dj|1327663275|39.00506124797|-77.071065052226
dj|1327670689|39.005053825601|-77.071146969925
dj|1327671826|39.005426114148|-77.071243953387
dj|1327673532|39.005071060052|-77.071132881538
danny|1327678409|37.774414249688|-122.39279975841
danny|1327678984|37.775023550828|-122.39383254164
dj|1327680890|39.005251554248|-77.071226387937
unclejoey|1327681977|37.805001987358|-122.44572381256
unclejoey|1327682285|37.806410264494|-122.43802153209
unclejoey|1327682606|37.80571639677|-122.41271772684
unclejoey|1327682998|37.79934328484|-122.39783364073
unclejoey|1327683337|37.795134014435|-122.39479209114
unclejoey|1327683644|37.7840777283|-122.38937859236
unclejoey|1327683699|37.781832620655|-122.39194993853
unclejoey|1327683943|37.777636861625|-122.39880633863
unclejoey|1327684198|37.777153041766|-122.39838385526
unclejoey|1327684323|37.777378452437|-122.39777950103
unclejoey|1327684590|37.778795628581|-122.3968209908
danny|1327685129|37.774757973988|-122.39356482318
dj|1327686010|39.0047623779|-77.070488869038
danny|1327686251|37.775856400954|-122.39362759462
danny|1327686521|37.776770583785|-122.39497502452
dj|1327686571|39.005081069977|-77.07096359424
danny|1327686635|37.77786698072|-122.39607992163
unclejoey|1327686807|37.777329420151|-122.39833697699
danny|1327687198|37.777250128145|-122.39817255103
unclejoey|1327689401|37.777087045955|-122.39500019911
dj|1327689992|39.003663163303|-77.07245197063
dj|1327690189|39.003547500335|-77.075804656818
dj|1327690751|39.002702541274|-77.077236037263
danny|1327691403|37.777385236308|-122.39815552416
danny|1327691519|37.777385993951|-122.39815871105
dj|1327691874|39.001883401748|-77.077189371913
dj|1327692021|38.991140594292|-77.07734766005
unclejoey|1327692034|37.77737292989|-122.39479081449
danny|1327692207|37.777332867518|-122.39813326866
dj|1327692322|38.971176598556|-77.077225553089
danny|1327692561|37.777429737425|-122.39797210491
dj|1327692621|38.96125032627|-77.085598259297
unclejoey|1327693753|37.777409939327|-122.39836856659
dj|1327694378|38.897566887305|-77.016884982405
dj|1327694940|38.898135599389|-77.017881204332
danny|1327695423|37.777239234357|-122.39823227718
dj|1327695530|38.897452789292|-77.01713259828
danny|1327696066|37.777392324809|-122.39814493313
danny|1327696217|37.77740972425|-122.39801180787
danny|1327696360|37.777284447582|-122.39817304156
danny|1327696503|37.777258863502|-122.39830369835
unclejoey|1327696617|37.778646425905|-122.39674958897
dj|1327696651|38.897287986747|-77.018003720491
danny|1327696742|37.777230810329|-122.398276759
danny|1327696904|37.777284812133|-122.39810236151
unclejoey|1327697176|37.780659458206|-122.39618199409
danny|1327697207|37.777379643201|-122.39818899168
danny|1327698917|37.777467538075|-122.39833169411
danny|1327699105|37.777298230961|-122.39806238162
danny|1327699143|37.777455568532|-122.39826086541
unclejoey|1327699417|37.778980485099|-122.39588278566
danny|1327699449|37.777323155103|-122.39815311474
danny|1327699696|37.777487295575|-122.39818274371
danny|1327699851|37.777424865083|-122.39822626266
unclejoey|1327699981|37.777267312527|-122.39816961406
danny|1327700014|37.777263932192|-122.39801560186
dj|1327700100|38.897556699587|-77.017040316972
danny|1327700311|37.777369805316|-122.39820217847
danny|1327700368|37.777512953686|-122.39768110531
danny|1327700400|37.777461404556|-122.39725785733
danny|1327700472|37.778089915715|-122.39642253836
dj|1327700661|38.897557322268|-77.018447680337
danny|1327700692|37.776948484852|-122.39421962941
danny|1327700830|37.777446767466|-122.3927457662
danny|1327700912|37.776834789084|-122.39308089762
danny|1327701016|37.777442518013|-122.39273219036
danny|1327701119|37.776965521787|-122.39281957686
unclejoey|1327701278|37.777509453382|-122.39821355538
unclejoey|1327701498|37.777043688326|-122.39847910354
unclejoey|1327701631|37.77750284685|-122.39814391543
dj|1327701816|38.897186724433|-77.017998613231
danny|1327702015|37.775068446877|-122.39385511186
unclejoey|1327702196|37.777240855592|-122.39494557111
dj|1327702241|38.8971865079|-77.02260613725
danny|1327702894|37.774779609536|-122.3936377857
danny|1327703150|37.77492146275|-122.39399385894
danny|1327703326|37.776020662614|-122.39308919655
danny|1327703403|37.776287406162|-122.39449230109
dj|1327703934|38.896975193338|-77.022955153337
danny|1327703957|37.777476337174|-122.39809765478
danny|1327705386|37.77732996108|-122.39811494169
danny|1327705665|37.777384345556|-122.39820083134
dj|1327705895|38.961600055054|-77.086146528217
danny|1327706117|37.777370025477|-122.3981515066
danny|1327706177|37.777418404187|-122.39815302897
danny|1327706227|37.777418404187|-122.39815302897
danny|1327706313|37.777428768191|-122.39812786528
danny|1327706386|37.777405848648|-122.3981505568
danny|1327706490|37.777355871559|-122.3981546512
danny|1327706729|37.777391324261|-122.39809448423
danny|1327706826|37.777301285692|-122.39808725875
unclejoey|1327706831|37.777696403018|-122.39720211997
unclejoey|1327707394|37.777305508324|-122.39817615368
dj|1327707489|38.966466503216|-77.078078733318
dj|1327707783|38.985012352915|-77.077171856969
dj|1327708080|39.001400656487|-77.076667089194
danny|1327708127|37.777415227182|-122.39769461047
danny|1327708350|37.778293135616|-122.39777545392
danny|1327708428|37.777952274959|-122.39828251893
danny|1327708469|37.777540193386|-122.39843448477
dj|1327708586|39.003733410245|-77.071717938796
dj|1327709143|39.005130807929|-77.07088070735
danny|1327710292|37.777250141414|-122.3981725421
dj|1327712574|38.99196042956|-77.057207518488
danny|1327712604|37.778287130164|-122.39649460523
danny|1327712708|37.777857443484|-122.39613596175
danny|1327712766|37.777391269459|-122.39518620093
danny|1327712835|37.776673375293|-122.39495668224
dj|1327712878|38.994776087109|-77.030148355932
danny|1327712886|37.776347436487|-122.39438654944
danny|1327713010|37.775213428557|-122.39398363542
danny|1327713149|37.775119669254|-122.39395274622
dj|1327713444|38.994119370554|-77.024754532695
dj|1327714011|38.993932341451|-77.025109377521
danny|1327714061|37.775031394177|-122.39388640367
unclejoey|1327714672|37.777392054497|-122.39820218166
danny|1327720826|37.776688946208|-122.39440866936
danny|1327721384|37.776560380679|-122.39361436971
danny|1327722001|37.774970063813|-122.39389092079
unclejoey|1327722154|37.77738925839|-122.39827279817
unclejoey|1327724136|37.776820006081|-122.40476915674
unclejoey|1327724437|37.770368564033|-122.42166796649
unclejoey|1327724732|37.777649681109|-122.42499634458
unclejoey|1327725018|37.776578247794|-122.42453436563
unclejoey|1327726051|37.776710218943|-122.4238917875
unclejoey|1327726613|37.776574010549|-122.42430575341
danny|1327726977|37.775030167864|-122.39388674664
dj|1327729259|39.004496461207|-77.071065829193
unclejoey|1327729438|37.777074462533|-122.4238484569
dj|1327729439|39.004970960686|-77.070826743159
unclejoey|1327729895|37.776822361804|-122.42428106856
unclejoey|1327730268|37.776483427217|-122.42420214983
unclejoey|1327730402|37.776452497161|-122.42577141696
unclejoey|1327730821|37.774558441529|-122.43383363839
unclejoey|1327731353|37.774317726247|-122.43603604307
dj|1327731699|39.005199829212|-77.071197750425
unclejoey|1327731936|37.775908371361|-122.43803897889
unclejoey|1327732264|37.795082312328|-122.44181201208
unclejoey|1327732550|37.800628782698|-122.43431896899
unclejoey|1327733116|37.804929050641|-122.43309571051
dj|1327733961|39.004892112676|-77.070961034944
unclejoey|1327734191|37.805876027124|-122.43558393726
unclejoey|1327734498|37.804770864814|-122.44724834086
dj|1327734531|39.005473854368|-77.070910554946
unclejoey|1327735066|37.804282243688|-122.44541752544
